"id","codigo","descricao"
"__export__.sped_cnae_472","2854200","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA TERRAPLENAGEM, PAVIMENTAÇÃO E CONSTRUÇÃO, PEÇAS E ACESSÓRIOS, EXCETO TRATORES"
"__export__.sped_cnae_473","2861500","FABRICAÇÃO DE MÁQUINAS PARA A INDÚSTRIA METALÚRGICA, PEÇAS E ACESSÓRIOS, EXCETO MÁQUINAS-FERRAMENTA"
"__export__.sped_cnae_474","2862300","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE ALIMENTOS, BEBIDAS E FUMO, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_475","2863100","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA TÊXTIL, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_476","2864000","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DO VESTUÁRIO, DO COURO E DE CALÇADOS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_477","2865800","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE CELULOSE, PAPEL E PAPELÃO E ARTEFATOS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_478","2866600","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA DO PLÁSTICO, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_479","2869100","FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL ESPECÍFICO NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_480","2910701","FABRICAÇÃO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS"
"__export__.sped_cnae_481","2910702","FABRICAÇÃO DE CHASSIS COM MOTOR PARA AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS"
"__export__.sped_cnae_482","2910703","FABRICAÇÃO DE MOTORES PARA AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS"
"__export__.sped_cnae_483","2920401","FABRICAÇÃO DE CAMINHÕES E ÔNIBUS"
"__export__.sped_cnae_484","2920402","FABRICAÇÃO DE MOTORES PARA CAMINHÕES E ÔNIBUS"
"__export__.sped_cnae_485","2930101","FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHÕES"
"__export__.sped_cnae_486","2930102","FABRICAÇÃO DE CARROCERIAS PARA ÔNIBUS"
"__export__.sped_cnae_487","2930103","FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA OUTROS VEÍCULOS AUTOMOTORES, EXCETO CAMINHÕES E ÔNIBUS"
"__export__.sped_cnae_488","2941700","FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA MOTOR DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_489","2942500","FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA OS SISTEMAS DE MARCHA E TRANSMISSÃO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_490","2943300","FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE FREIOS DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_491","2944100","FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA O SISTEMA DE DIREÇÃO E SUSPENSÃO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_492","2945000","FABRICAÇÃO DE MATERIAL ELÉTRICO E ELETRÔNICO PARA VEÍCULOS AUTOMOTORES, EXCETO BATERIAS"
"__export__.sped_cnae_493","2949201","FABRICAÇÃO DE BANCOS E ESTOFADOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_494","2949299","FABRICAÇÃO DE OUTRAS PEÇAS E ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_495","2950600","RECONDICIONAMENTO E RECUPERAÇÃO DE MOTORES PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_496","3011301","CONSTRUÇÃO DE EMBARCAÇÕES DE GRANDE PORTE"
"__export__.sped_cnae_497","3011302","CONSTRUÇÃO DE EMBARCAÇÕES PARA USO COMERCIAL E PARA USOS ESPECIAIS, EXCETO DE GRANDE PORTE"
"__export__.sped_cnae_498","3012100","CONSTRUÇÃO DE EMBARCAÇÕES PARA ESPORTE E LAZER"
"__export__.sped_cnae_499","3031800","FABRICAÇÃO DE LOCOMOTIVAS, VAGÕES E OUTROS MATERIAIS RODANTES"
"__export__.sped_cnae_500","3032600","FABRICAÇÃO DE PEÇAS E ACESSÓRIOS PARA VEÍCULOS FERROVIÁRIOS"
"__export__.sped_cnae_501","3041500","FABRICAÇÃO DE AERONAVES"
"__export__.sped_cnae_502","3042300","FABRICAÇÃO DE TURBINAS, MOTORES E OUTROS COMPONENTES E PEÇAS PARA AERONAVES"
"__export__.sped_cnae_503","3050400","FABRICAÇÃO DE VEÍCULOS MILITARES DE COMBATE"
"__export__.sped_cnae_504","3091100","FABRICAÇÃO DE MOTOCICLETAS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_505","3092000","FABRICAÇÃO DE BICICLETAS E TRICICLOS NÃO-MOTORIZADOS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_506","3099700","FABRICAÇÃO DE EQUIPAMENTOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_507","3101200","FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA"
"__export__.sped_cnae_508","3102100","FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE METAL"
"__export__.sped_cnae_509","3103900","FABRICAÇÃO DE MÓVEIS DE OUTROS MATERIAIS, EXCETO MADEIRA E METAL"
"__export__.sped_cnae_510","3104700","FABRICAÇÃO DE COLCHÕES"
"__export__.sped_cnae_511","3211601","LAPIDAÇÃO DE GEMAS"
"__export__.sped_cnae_512","3211602","FABRICAÇÃO DE ARTEFATOS DE JOALHERIA E OURIVESARIA"
"__export__.sped_cnae_513","3211603","CUNHAGEM DE MOEDAS E MEDALHAS"
"__export__.sped_cnae_514","3212400","FABRICAÇÃO DE BIJUTERIAS E ARTEFATOS SEMELHANTES"
"__export__.sped_cnae_515","3220500","FABRICAÇÃO DE INSTRUMENTOS MUSICAIS, PEÇAS E ACESSÓRIOS"
"__export__.sped_cnae_516","3230200","FABRICAÇÃO DE ARTEFATOS PARA PESCA E ESPORTE"
"__export__.sped_cnae_517","3240001","FABRICAÇÃO DE JOGOS ELETRÔNICOS"
"__export__.sped_cnae_518","3240002","FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS NÃO ASSOCIADA À LOCAÇÃO"
"__export__.sped_cnae_519","3240003","FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS ASSOCIADA À LOCAÇÃO"
"__export__.sped_cnae_520","3240099","FABRICAÇÃO DE OUTROS BRINQUEDOS E JOGOS RECREATIVOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_521","3250701","FABRICAÇÃO DE INSTRUMENTOS NÃO-ELETRÔNICOS E UTENSÍLIOS PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO"
"__export__.sped_cnae_522","3250702","FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO"
"__export__.sped_cnae_523","3250703","FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL SOB ENCOMENDA"
"__export__.sped_cnae_524","3250704","FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL, EXCETO SOB ENCOMENDA"
"__export__.sped_cnae_525","3250705","FABRICAÇÃO DE MATERIAIS PARA MEDICINA E ODONTOLOGIA"
"__export__.sped_cnae_526","3250706","SERVIÇOS DE PRÓTESE DENTÁRIA"
"__export__.sped_cnae_527","3250707","FABRICAÇÃO DE ARTIGOS ÓPTICOS"
"__export__.sped_cnae_528","3250708","FABRICAÇÃO DE ARTEFATOS DE TECIDO NÃO TECIDO PARA USO ODONTO-MÉDICO-HOSPITALAR"
"__export__.sped_cnae_529","3291400","FABRICAÇÃO DE ESCOVAS, PINCÉIS E VASSOURAS"
"__export__.sped_cnae_530","3292201","FABRICAÇÃO DE ROUPAS DE PROTEÇÃO E SEGURANÇA E RESISTENTES A FOGO"
"__export__.sped_cnae_531","3292202","FABRICAÇÃO DE EQUIPAMENTOS E ACESSÓRIOS PARA SEGURANÇA PESSOAL E PROFISSIONAL"
"__export__.sped_cnae_532","3299001","FABRICAÇÃO DE GUARDA-CHUVAS E SIMILARES"
"__export__.sped_cnae_533","3299002","FABRICAÇÃO DE CANETAS, LÁPIS E OUTROS ARTIGOS PARA ESCRITÓRIO"
"__export__.sped_cnae_534","3299003","FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS"
"__export__.sped_cnae_535","3299004","FABRICAÇÃO DE PAINÉIS E LETREIROS LUMINOSOS"
"__export__.sped_cnae_536","3299005","FABRICAÇÃO DE AVIAMENTOS PARA COSTURA"
"__export__.sped_cnae_537","3299099","FABRICAÇÃO DE PRODUTOS DIVERSOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_538","3311200","MANUTENÇÃO E REPARAÇÃO DE TANQUES, RESERVATÓRIOS METÁLICOS E CALDEIRAS, EXCETO PARA VEÍCULOS"
"__export__.sped_cnae_539","3312101","MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICAÇÃO"
"__export__.sped_cnae_540","3312102","MANUTENÇÃO E REPARAÇÃO DE APARELHOS E INSTRUMENTOS DE MEDIDA, TESTE E CONTROLE"
"__export__.sped_cnae_541","3312103","MANUTENÇÃO E REPARAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO"
"__export__.sped_cnae_542","3312104","MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS ÓPTICOS"
"__export__.sped_cnae_543","3313901","MANUTENÇÃO E REPARAÇÃO DE GERADORES, TRANSFORMADORES E MOTORES ELÉTRICOS"
"__export__.sped_cnae_544","3313902","MANUTENÇÃO E REPARAÇÃO DE BATERIAS E ACUMULADORES ELÉTRICOS, EXCETO PARA VEÍCULOS"
"__export__.sped_cnae_545","3313999","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_546","3314701","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS MOTRIZES NÃO-ELÉTRICAS"
"__export__.sped_cnae_547","3314702","MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, EXCETO VÁLVULAS"
"__export__.sped_cnae_548","3314703","MANUTENÇÃO E REPARAÇÃO DE VÁLVULAS INDUSTRIAIS"
"__export__.sped_cnae_549","3314704","MANUTENÇÃO E REPARAÇÃO DE COMPRESSORES"
"__export__.sped_cnae_550","3314705","MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS DE TRANSMISSÃO PARA FINS INDUSTRIAIS"
"__export__.sped_cnae_551","3314706","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, APARELHOS E EQUIPAMENTOS PARA INSTALAÇÕES TÉRMICAS"
"__export__.sped_cnae_552","3314707","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E COMERCIAL"
"__export__.sped_cnae_553","3314708","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS"
"__export__.sped_cnae_554","3314709","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS DE ESCREVER, CALCULAR E DE OUTROS EQUIPAMENTOS NÃO-ELETRÔNICOS PARA ESCRITÓRIO"
"__export__.sped_cnae_555","3314710","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO GERAL NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_556","3314711","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AGRICULTURA E PECUÁRIA"
"__export__.sped_cnae_557","3314712","MANUTENÇÃO E REPARAÇÃO DE TRATORES AGRÍCOLAS"
"__export__.sped_cnae_558","3314713","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS-FERRAMENTA"
"__export__.sped_cnae_559","3314714","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A PROSPECÇÃO E EXTRAÇÃO DE PETRÓLEO"
"__export__.sped_cnae_560","3314715","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO NA EXTRAÇÃO MINERAL, EXCETO NA EXTRAÇÃO DE PETRÓLEO"
"__export__.sped_cnae_561","3314716","MANUTENÇÃO E REPARAÇÃO DE TRATORES, EXCETO AGRÍCOLAS"
"__export__.sped_cnae_562","3314717","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS DE TERRAPLENAGEM, PAVIMENTAÇÃO E CONSTRUÇÃO, EXCETO TRATORES"
"__export__.sped_cnae_563","3314718","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS PARA A INDÚSTRIA METALÚRGICA, EXCETO MÁQUINAS-FERRAMENTA"
"__export__.sped_cnae_564","3314719","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE ALIMENTOS, BEBIDAS E FUMO"
"__export__.sped_cnae_565","3314720","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA TÊXTIL, DO VESTUÁRIO, DO COURO E CALÇADOS"
"__export__.sped_cnae_566","3314721","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS PARA A INDÚSTRIA DE CELULOSE, PAPEL E PAPELÃO E ARTEFATOS"
"__export__.sped_cnae_567","3314722","MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E APARELHOS PARA A INDÚSTRIA DO PLÁSTICO"
"__export__.sped_cnae_568","3314799","MANUTENÇÃO E REPARAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USOS INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_569","3315500","MANUTENÇÃO E REPARAÇÃO DE VEÍCULOS FERROVIÁRIOS"
"__export__.sped_cnae_570","3316301","MANUTENÇÃO E REPARAÇÃO DE AERONAVES, EXCETO A MANUTENÇÃO NA PISTA"
"__export__.sped_cnae_571","3316302","MANUTENÇÃO DE AERONAVES NA PISTA"
"__export__.sped_cnae_572","3317101","MANUTENÇÃO E REPARAÇÃO DE EMBARCAÇÕES E ESTRUTURAS FLUTUANTES"
"__export__.sped_cnae_573","3317102","MANUTENÇÃO E REPARAÇÃO DE EMBARCAÇÕES PARA ESPORTE E LAZER"
"__export__.sped_cnae_574","3319800","MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_575","3321000","INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS"
"__export__.sped_cnae_576","3329501","SERVIÇOS DE MONTAGEM DE MÓVEIS DE QUALQUER MATERIAL"
"__export__.sped_cnae_577","3329599","INSTALAÇÃO DE OUTROS EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_578","3511500","GERAÇÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_579","3512300","TRANSMISSÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_580","3513100","COMÉRCIO ATACADISTA DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_581","3514000","DISTRIBUIÇÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_582","3520401","PRODUÇÃO DE GÁS; PROCESSAMENTO DE GÁS NATURAL"
"__export__.sped_cnae_583","3520402","DISTRIBUIÇÃO DE COMBUSTÍVEIS GASOSOS POR REDES URBANAS"
"__export__.sped_cnae_584","3530100","PRODUÇÃO E DISTRIBUIÇÃO DE VAPOR, ÁGUA QUENTE E AR CONDICIONADO"
"__export__.sped_cnae_585","3600601","CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA"
"__export__.sped_cnae_586","3600602","DISTRIBUIÇÃO DE ÁGUA POR CAMINHÕES"
"__export__.sped_cnae_587","3701100","GESTÃO DE REDES DE ESGOTO"
"__export__.sped_cnae_588","3702900","ATIVIDADES RELACIONADAS A ESGOTO, EXCETO A GESTÃO DE REDES"
"__export__.sped_cnae_589","3811400","COLETA DE RESÍDUOS NÃO-PERIGOSOS"
"__export__.sped_cnae_590","3812200","COLETA DE RESÍDUOS PERIGOSOS"
"__export__.sped_cnae_591","3821100","TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS NÃO-PERIGOSOS"
"__export__.sped_cnae_592","3822000","TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS PERIGOSOS"
"__export__.sped_cnae_593","3831901","RECUPERAÇÃO DE SUCATAS DE ALUMÍNIO"
"__export__.sped_cnae_594","3831999","RECUPERAÇÃO DE MATERIAIS METÁLICOS, EXCETO ALUMÍNIO"
"__export__.sped_cnae_595","3832700","RECUPERAÇÃO DE MATERIAIS PLÁSTICOS"
"__export__.sped_cnae_596","3839401","USINAS DE COMPOSTAGEM"
"__export__.sped_cnae_597","3839499","RECUPERAÇÃO DE MATERIAIS NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_598","3900500","DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS"
"__export__.sped_cnae_599","4110700","INCORPORAÇÃO DE EMPREENDIMENTOS IMOBILIÁRIOS"
"__export__.sped_cnae_600","4120400","CONSTRUÇÃO DE EDIFÍCIOS"
"__export__.sped_cnae_601","4211101","CONSTRUÇÃO DE RODOVIAS E FERROVIAS"
"__export__.sped_cnae_602","4211102","PINTURA PARA SINALIZAÇÃO EM PISTAS RODOVIÁRIAS E AEROPORTOS"
"__export__.sped_cnae_603","4212000","CONSTRUÇÃO DE OBRAS-DE-ARTE ESPECIAIS"
"__export__.sped_cnae_604","4213800","OBRAS DE URBANIZAÇÃO - RUAS, PRAÇAS E CALÇADAS"
"__export__.sped_cnae_605","4221901","CONSTRUÇÃO DE BARRAGENS E REPRESAS PARA GERAÇÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_606","4221902","CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_607","4221903","MANUTENÇÃO DE REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA"
"__export__.sped_cnae_608","4221904","CONSTRUÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES"
"__export__.sped_cnae_609","4221905","MANUTENÇÃO DE ESTAÇÕES E REDES DE TELECOMUNICAÇÕES"
"__export__.sped_cnae_610","4222701","CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLETA DE ESGOTO E CONSTRUÇÕES CORRELATAS, EXCETO OBRAS DE IRRIGAÇÃO"
"__export__.sped_cnae_611","4222702","OBRAS DE IRRIGAÇÃO"
"__export__.sped_cnae_612","4223500","CONSTRUÇÃO DE REDES DE TRANSPORTES POR DUTOS, EXCETO PARA ÁGUA E ESGOTO"
"__export__.sped_cnae_613","4291000","OBRAS PORTUÁRIAS, MARÍTIMAS E FLUVIAIS"
"__export__.sped_cnae_614","4292801","MONTAGEM DE ESTRUTURAS METÁLICAS"
"__export__.sped_cnae_615","4292802","OBRAS DE MONTAGEM INDUSTRIAL"
"__export__.sped_cnae_616","4299501","CONSTRUÇÃO DE INSTALAÇÕES ESPORTIVAS E RECREATIVAS"
"__export__.sped_cnae_617","4299599","OUTRAS OBRAS DE ENGENHARIA CIVIL NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_618","4311801","DEMOLIÇÃO DE EDIFÍCIOS E OUTRAS ESTRUTURAS"
"__export__.sped_cnae_619","4311802","PREPARAÇÃO DE CANTEIRO E LIMPEZA DE TERRENO"
"__export__.sped_cnae_620","4312600","PERFURAÇÕES E SONDAGENS"
"__export__.sped_cnae_621","4313400","OBRAS DE TERRAPLENAGEM"
"__export__.sped_cnae_622","4319300","SERVIÇOS DE PREPARAÇÃO DO TERRENO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_623","4321500","INSTALAÇÃO E MANUTENÇÃO ELÉTRICA"
"__export__.sped_cnae_624","4322301","INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS"
"__export__.sped_cnae_625","4322302","INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO"
"__export__.sped_cnae_626","4322303","INSTALAÇÕES DE SISTEMA DE PREVENÇÃO CONTRA INCÊNDIO"
"__export__.sped_cnae_627","4329101","INSTALAÇÃO DE PAINÉIS PUBLICITÁRIOS"
"__export__.sped_cnae_628","4329102","INSTALAÇÃO DE EQUIPAMENTOS PARA ORIENTAÇÃO À NAVEGAÇÃO MARÍTIMA, FLUVIAL E LACUSTRE"
"__export__.sped_cnae_629","4329103","INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES, EXCETO DE FABRICAÇÃO PRÓPRIA"
"__export__.sped_cnae_630","4329104","MONTAGEM E INSTALAÇÃO DE SISTEMAS E EQUIPAMENTOS DE ILUMINAÇÃO E SINALIZAÇÃO EM VIAS PÚBLICAS, PORTOS E AEROPORTOS"
"__export__.sped_cnae_631","4329105","TRATAMENTOS TÉRMICOS, ACÚSTICOS OU DE VIBRAÇÃO"
"__export__.sped_cnae_632","4329199","OUTRAS OBRAS DE INSTALAÇÕES EM CONSTRUÇÕES NÃO ESPECIFICADAS ANTERIORMENTE"
"__export__.sped_cnae_633","4330401","IMPERMEABILIZAÇÃO EM OBRAS DE ENGENHARIA CIVIL"
"__export__.sped_cnae_634","4330402","INSTALAÇÃO DE PORTAS, JANELAS, TETOS, DIVISÓRIAS E ARMÁRIOS EMBUTIDOS DE QUALQUER MATERIAL"
"__export__.sped_cnae_635","4330403","OBRAS DE ACABAMENTO EM GESSO E ESTUQUE"
"__export__.sped_cnae_636","4330404","SERVIÇOS DE PINTURA DE EDIFÍCIOS EM GERAL"
"__export__.sped_cnae_637","4330405","APLICAÇÃO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES"
"__export__.sped_cnae_638","4330499","OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO"
"__export__.sped_cnae_639","4391600","OBRAS DE FUNDAÇÕES"
"__export__.sped_cnae_640","4399101","ADMINISTRAÇÃO DE OBRAS"
"__export__.sped_cnae_641","4399102","MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORÁRIAS"
"__export__.sped_cnae_642","4399103","OBRAS DE ALVENARIA"
"__export__.sped_cnae_643","4399104","SERVIÇOS DE OPERAÇÃO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS E PESSOAS PARA USO EM OBRAS"
"__export__.sped_cnae_644","4399105","PERFURAÇÃO E CONSTRUÇÃO DE POÇOS DE ÁGUA"
"__export__.sped_cnae_645","4399199","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE"
"__export__.sped_cnae_646","4511101","COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS"
"__export__.sped_cnae_647","4511102","COMÉRCIO A VAREJO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS USADOS"
"__export__.sped_cnae_648","4511103","COMÉRCIO POR ATACADO DE AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS NOVOS E USADOS"
"__export__.sped_cnae_649","4511104","COMÉRCIO POR ATACADO DE CAMINHÕES NOVOS E USADOS"
"__export__.sped_cnae_650","4511105","COMÉRCIO POR ATACADO DE REBOQUES E SEMI-REBOQUES NOVOS E USADOS"
"__export__.sped_cnae_651","4511106","COMÉRCIO POR ATACADO DE ÔNIBUS E MICROÔNIBUS NOVOS E USADOS"
"__export__.sped_cnae_652","4512901","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_653","4512902","COMÉRCIO SOB CONSIGNAÇÃO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_654","4520001","SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_655","4520002","SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_656","4520003","SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO ELÉTRICA DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_657","4520004","SERVIÇOS DE ALINHAMENTO E BALANCEAMENTO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_658","4520005","SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_659","4520006","SERVIÇOS DE BORRACHARIA PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_660","4520007","SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_661","4530701","COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_662","4530702","COMÉRCIO POR ATACADO DE PNEUMÁTICOS E CÂMARAS-DE-AR"
"__export__.sped_cnae_663","4530703","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_664","4530704","COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS USADOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_665","4530705","COMÉRCIO A VAREJO DE PNEUMÁTICOS E CÂMARAS-DE-AR"
"__export__.sped_cnae_666","4530706","REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEÍCULOS AUTOMOTORES"
"__export__.sped_cnae_667","4541201","COMÉRCIO POR ATACADO DE MOTOCICLETAS E MOTONETAS"
"__export__.sped_cnae_668","4541202","COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS PARA MOTOCICLETAS E MOTONETAS"
