"id","codigo_anp","codigo_ibge","codigo_siafi","estado_id/id","nome","pais_id/id"
"__export__.sped_municipio_4821","0003404","31414050000","4827","__export__.sped_estado_17","Medina","__export__.sped_pais_30"
"__export__.sped_municipio_4823","0003407","31415040000","4829","__export__.sped_estado_17","Mendes Pimentel","__export__.sped_pais_30"
"__export__.sped_municipio_4824","0003409","31416030000","4831","__export__.sped_estado_17","Mercês","__export__.sped_pais_30"
"__export__.sped_municipio_4825","0003411","31417020000","4833","__export__.sped_estado_17","Mesquita","__export__.sped_pais_30"
"__export__.sped_municipio_4827","0003416","31418010000","4835","__export__.sped_estado_17","Minas Novas","__export__.sped_pais_30"
"__export__.sped_municipio_4832","0003417","31419000000","4837","__export__.sped_estado_17","Minduri","__export__.sped_pais_30"
"__export__.sped_municipio_4833","0003418","31420070000","4839","__export__.sped_estado_17","Mirabela","__export__.sped_pais_30"
"__export__.sped_municipio_4835","0003419","31421060000","4841","__export__.sped_estado_17","Miradouro","__export__.sped_pais_30"
"__export__.sped_municipio_4836","0003421","31422050000","4843","__export__.sped_estado_17","Miraí","__export__.sped_pais_30"
"__export__.sped_municipio_4838","0003425","31422540000","652","__export__.sped_estado_17","Miravânia","__export__.sped_pais_30"
"__export__.sped_municipio_4839","0003429","31423040000","4845","__export__.sped_estado_17","Moeda","__export__.sped_pais_30"
"__export__.sped_municipio_4841","0003430","31424030000","4847","__export__.sped_estado_17","Moema","__export__.sped_pais_30"
"__export__.sped_municipio_4842","0003432","31425020000","4849","__export__.sped_estado_17","Monjolos","__export__.sped_pais_30"
"__export__.sped_municipio_4844","0003436","31426010000","4851","__export__.sped_estado_17","Monsenhor Paulo","__export__.sped_pais_30"
"__export__.sped_municipio_4845","0003437","31427000000","4853","__export__.sped_estado_17","Montalvânia","__export__.sped_pais_30"
"__export__.sped_municipio_4849","0003438","31428090000","4855","__export__.sped_estado_17","Monte Alegre de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4850","0003439","31429080000","4857","__export__.sped_estado_17","Monte Azul","__export__.sped_pais_30"
"__export__.sped_municipio_4851","0003440","31430050000","4859","__export__.sped_estado_17","Monte Belo","__export__.sped_pais_30"
"__export__.sped_municipio_4854","0003441","31431040000","4861","__export__.sped_estado_17","Monte Carmelo","__export__.sped_pais_30"
"__export__.sped_municipio_4855","0003443","31431530000","654","__export__.sped_estado_17","Monte Formoso","__export__.sped_pais_30"
"__export__.sped_municipio_4856","0003445","31432030000","4863","__export__.sped_estado_17","Monte Santo de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4858","0003448","31433020000","4865","__export__.sped_estado_17","Montes Claros","__export__.sped_pais_30"
"__export__.sped_municipio_4868","0003446","31434010000","4867","__export__.sped_estado_17","Monte Sião","__export__.sped_pais_30"
"__export__.sped_municipio_4869","0003449","31434500000","2697","__export__.sped_estado_17","Montezuma","__export__.sped_pais_30"
"__export__.sped_municipio_4870","0003450","31435000000","4869","__export__.sped_estado_17","Morada Nova de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4872","0003452","31436090000","4871","__export__.sped_estado_17","Morro da Garça","__export__.sped_pais_30"
"__export__.sped_municipio_4873","0003454","31437080000","4873","__export__.sped_estado_17","Morro do Pilar","__export__.sped_pais_30"
"__export__.sped_municipio_4874","0003458","31438070000","4875","__export__.sped_estado_17","Munhoz","__export__.sped_pais_30"
"__export__.sped_municipio_4875","0003460","31439060000","4877","__export__.sped_estado_17","Muriaé","__export__.sped_pais_30"
"__export__.sped_municipio_4882","0003461","31440030000","4879","__export__.sped_estado_17","Mutum","__export__.sped_pais_30"
"__export__.sped_municipio_4888","0003462","31441020000","4881","__export__.sped_estado_17","Muzambinho","__export__.sped_pais_30"
"__export__.sped_municipio_4889","0003463","31442010000","4883","__export__.sped_estado_17","Nacip Raydan","__export__.sped_pais_30"
"__export__.sped_municipio_4890","0003464","31443000000","4885","__export__.sped_estado_17","Nanuque","__export__.sped_pais_30"
"__export__.sped_municipio_4892","0003465","31443590000","656","__export__.sped_estado_17","Naque","__export__.sped_pais_30"
"__export__.sped_municipio_4893","0003467","31443750000","658","__export__.sped_estado_17","Natalândia","__export__.sped_pais_30"
"__export__.sped_municipio_4894","0003468","31444090000","4887","__export__.sped_estado_17","Natércia","__export__.sped_pais_30"
"__export__.sped_municipio_4895","0003470","31445080000","4889","__export__.sped_estado_17","Nazareno","__export__.sped_pais_30"
"__export__.sped_municipio_4896","0003473","31446070000","4891","__export__.sped_estado_17","Nepomuceno","__export__.sped_pais_30"
"__export__.sped_municipio_4899","0003476","31446560000","660","__export__.sped_estado_17","Ninheira","__export__.sped_pais_30"
"__export__.sped_municipio_4900","0003477","31446720000","662","__export__.sped_estado_17","Nova Belém","__export__.sped_pais_30"
"__export__.sped_municipio_4902","0003478","31447060000","4893","__export__.sped_estado_17","Nova Era","__export__.sped_pais_30"
"__export__.sped_municipio_4903","0003480","31448050000","4895","__export__.sped_estado_17","Nova Lima","__export__.sped_pais_30"
"__export__.sped_municipio_4904","0003482","31449040000","4897","__export__.sped_estado_17","Nova Módica","__export__.sped_pais_30"
"__export__.sped_municipio_4905","0003483","31450000000","4899","__export__.sped_estado_17","Nova Ponte","__export__.sped_pais_30"
"__export__.sped_municipio_4906","0003484","31450590000","664","__export__.sped_estado_17","Nova Porteirinha","__export__.sped_pais_30"
"__export__.sped_municipio_4907","0003485","31451090000","4901","__export__.sped_estado_17","Nova Resende","__export__.sped_pais_30"
"__export__.sped_municipio_4909","0003486","31452080000","4903","__export__.sped_estado_17","Nova Serrana","__export__.sped_pais_30"
"__export__.sped_municipio_4911","0003489","31453070000","4905","__export__.sped_estado_17","Novo Cruzeiro","__export__.sped_pais_30"
"__export__.sped_municipio_4915","0003491","31453560000","666","__export__.sped_estado_17","Novo Oriente de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4916","0003492","31453720000","668","__export__.sped_estado_17","Novorizonte","__export__.sped_pais_30"
"__export__.sped_municipio_4917","0003494","31454060000","4907","__export__.sped_estado_17","Olaria","__export__.sped_pais_30"
"__export__.sped_municipio_4918","0003497","31454550000","670","__export__.sped_estado_17","Olhos-D'Água","__export__.sped_pais_30"
"__export__.sped_municipio_4919","0003499","31455050000","4909","__export__.sped_estado_17","Olímpio Noronha","__export__.sped_pais_30"
"__export__.sped_municipio_4920","0003500","31456040000","4911","__export__.sped_estado_17","Oliveira","__export__.sped_pais_30"
"__export__.sped_municipio_4922","0003501","31457030000","4913","__export__.sped_estado_17","Oliveira Fortes","__export__.sped_pais_30"
"__export__.sped_municipio_4923","0003502","31458020000","4915","__export__.sped_estado_17","Onça de Pitangui","__export__.sped_pais_30"
"__export__.sped_municipio_4924","0003503","31458510000","672","__export__.sped_estado_17","Oratórios","__export__.sped_pais_30"
"__export__.sped_municipio_4925","0003504","31458770000","674","__export__.sped_estado_17","Orizânia","__export__.sped_pais_30"
"__export__.sped_municipio_4926","0003505","31459010000","4917","__export__.sped_estado_17","Ouro Branco","__export__.sped_pais_30"
"__export__.sped_municipio_4927","0003506","31460080000","4919","__export__.sped_estado_17","Ouro Fino","__export__.sped_pais_30"
"__export__.sped_municipio_4930","0003507","31461070000","4921","__export__.sped_estado_17","Ouro Preto","__export__.sped_pais_30"
"__export__.sped_municipio_4942","0003508","31462060000","4923","__export__.sped_estado_17","Ouro Verde de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4943","0003511","31462550000","676","__export__.sped_estado_17","Padre Carvalho","__export__.sped_pais_30"
"__export__.sped_municipio_4944","0003516","31463050000","4925","__export__.sped_estado_17","Padre Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_4945","0003520","31464040000","4927","__export__.sped_estado_17","Paineiras","__export__.sped_pais_30"
"__export__.sped_municipio_4947","0003521","31465030000","4929","__export__.sped_estado_17","Pains","__export__.sped_pais_30"
"__export__.sped_municipio_4949","0003519","31465520000","678","__export__.sped_estado_17","Pai Pedro","__export__.sped_pais_30"
"__export__.sped_municipio_4950","0003523","31466020000","4931","__export__.sped_estado_17","Paiva","__export__.sped_pais_30"
"__export__.sped_municipio_4951","0003524","31467010000","4933","__export__.sped_estado_17","Palma","__export__.sped_pais_30"
"__export__.sped_municipio_4954","0003528","31467500000","2661","__export__.sped_estado_17","Palmópolis","__export__.sped_pais_30"
"__export__.sped_municipio_4956","0003530","31469090000","4937","__export__.sped_estado_17","Papagaios","__export__.sped_pais_30"
"__export__.sped_municipio_4957","0003532","31470060000","4939","__export__.sped_estado_17","Paracatu","__export__.sped_pais_30"
"__export__.sped_municipio_4958","0003531","31471050000","4941","__export__.sped_estado_17","Pará de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4964","0003533","31472040000","4943","__export__.sped_estado_17","Paraguaçu","__export__.sped_pais_30"
"__export__.sped_municipio_4966","0003536","31473030000","4945","__export__.sped_estado_17","Paraisópolis","__export__.sped_pais_30"
"__export__.sped_municipio_4968","0003537","31474020000","4947","__export__.sped_estado_17","Paraopeba","__export__.sped_pais_30"
"__export__.sped_municipio_4969","0003545","31475010000","4949","__export__.sped_estado_17","Passabém","__export__.sped_pais_30"
"__export__.sped_municipio_4970","0003542","31476000000","4951","__export__.sped_estado_17","Passa Quatro","__export__.sped_pais_30"
"__export__.sped_municipio_4973","0003543","31477090000","4953","__export__.sped_estado_17","Passa Tempo","__export__.sped_pais_30"
"__export__.sped_municipio_4974","0003544","31478080000","4955","__export__.sped_estado_17","Passa-Vinte","__export__.sped_pais_30"
"__export__.sped_municipio_4975","0003547","31479070000","4957","__export__.sped_estado_17","Passos","__export__.sped_pais_30"
"__export__.sped_municipio_4976","0003548","31479560000","680","__export__.sped_estado_17","Patis","__export__.sped_pais_30"
"__export__.sped_municipio_4977","0003549","31480040000","4959","__export__.sped_estado_17","Patos de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_4984","0003551","31481030000","4961","__export__.sped_estado_17","Patrocínio","__export__.sped_pais_30"
"__export__.sped_municipio_4989","0003552","31482020000","4963","__export__.sped_estado_17","Patrocínio do Muriaé","__export__.sped_pais_30"
"__export__.sped_municipio_4990","0003553","31483010000","4965","__export__.sped_estado_17","Paula Cândido","__export__.sped_pais_30"
"__export__.sped_municipio_4992","0003555","31484000000","4967","__export__.sped_estado_17","Paulistas","__export__.sped_pais_30"
"__export__.sped_municipio_4993","0003556","31485090000","4969","__export__.sped_estado_17","Pavão","__export__.sped_pais_30"
"__export__.sped_municipio_4994","0003558","31486080000","4971","__export__.sped_estado_17","Peçanha","__export__.sped_pais_30"
"__export__.sped_municipio_4996","0003559","31487070000","4973","__export__.sped_estado_17","Pedra Azul","__export__.sped_pais_30"
"__export__.sped_municipio_4998","0003560","31487560000","682","__export__.sped_estado_17","Pedra Bonita","__export__.sped_pais_30"
"__export__.sped_municipio_4999","0003562","31488060000","4975","__export__.sped_estado_17","Pedra do Anta","__export__.sped_pais_30"
"__export__.sped_municipio_5000","0003563","31489050000","4977","__export__.sped_estado_17","Pedra do Indaiá","__export__.sped_pais_30"
"__export__.sped_municipio_5001","0003565","31490020000","4979","__export__.sped_estado_17","Pedra Dourada","__export__.sped_pais_30"
"__export__.sped_municipio_5002","0003568","31491010000","4981","__export__.sped_estado_17","Pedralva","__export__.sped_pais_30"
"__export__.sped_municipio_5003","0003569","31491500000","2899","__export__.sped_estado_17","Pedras de Maria da Cruz","__export__.sped_pais_30"
"__export__.sped_municipio_5005","0003570","31492000000","4983","__export__.sped_estado_17","Pedrinópolis","__export__.sped_pais_30"
"__export__.sped_municipio_5006","0003571","31493090000","4985","__export__.sped_estado_17","Pedro Leopoldo","__export__.sped_pais_30"
"__export__.sped_municipio_5011","0003573","31494080000","4987","__export__.sped_estado_17","Pedro Teixeira","__export__.sped_pais_30"
"__export__.sped_municipio_5012","0003581","31495070000","4989","__export__.sped_estado_17","Pequeri","__export__.sped_pais_30"
"__export__.sped_municipio_5013","0003582","31496060000","4991","__export__.sped_estado_17","Pequi","__export__.sped_pais_30"
"__export__.sped_municipio_5014","0003583","31497050000","4993","__export__.sped_estado_17","Perdigão","__export__.sped_pais_30"
"__export__.sped_municipio_5015","0003585","31498040000","4995","__export__.sped_estado_17","Perdizes","__export__.sped_pais_30"
"__export__.sped_municipio_5016","0003586","31499030000","4997","__export__.sped_estado_17","Perdões","__export__.sped_pais_30"
"__export__.sped_municipio_5017","0003588","31499520000","684","__export__.sped_estado_17","Periquito","__export__.sped_pais_30"
"__export__.sped_municipio_5020","0003590","31500000000","4999","__export__.sped_estado_17","Pescador","__export__.sped_pais_30"
"__export__.sped_municipio_5021","0003594","31501090000","5001","__export__.sped_estado_17","Piau","__export__.sped_pais_30"
"__export__.sped_municipio_5022","0003596","31501580000","686","__export__.sped_estado_17","Piedade de Caratinga","__export__.sped_pais_30"
"__export__.sped_municipio_5023","0003597","31502080000","5003","__export__.sped_estado_17","Piedade de Ponte Nova","__export__.sped_pais_30"
"__export__.sped_municipio_5024","0003599","31503070000","5005","__export__.sped_estado_17","Piedade do Rio Grande","__export__.sped_pais_30"
"__export__.sped_municipio_5027","0003600","31504060000","5007","__export__.sped_estado_17","Piedade dos Gerais","__export__.sped_pais_30"
"__export__.sped_municipio_5028","0003602","31505050000","5009","__export__.sped_estado_17","Pimenta","__export__.sped_pais_30"
"__export__.sped_municipio_5030","0003604","31505390000","688","__export__.sped_estado_17","Pingo-D'Água","__export__.sped_pais_30"
"__export__.sped_municipio_5031","0003608","31505700000","690","__export__.sped_estado_17","Pintópolis","__export__.sped_pais_30"
"__export__.sped_municipio_5033","0003611","31506040000","5011","__export__.sped_estado_17","Piracema","__export__.sped_pais_30"
"__export__.sped_municipio_5034","0003612","31507030000","5013","__export__.sped_estado_17","Pirajuba","__export__.sped_pais_30"
"__export__.sped_municipio_5035","0003613","31508020000","5015","__export__.sped_estado_17","Piranga","__export__.sped_pais_30"
"__export__.sped_municipio_5038","0003614","31509010000","5017","__export__.sped_estado_17","Piranguçu","__export__.sped_pais_30"
"__export__.sped_municipio_5039","0003615","31510080000","5019","__export__.sped_estado_17","Piranguinho","__export__.sped_pais_30"
"__export__.sped_municipio_5042","0003618","31511070000","5021","__export__.sped_estado_17","Pirapetinga","__export__.sped_pais_30"
"__export__.sped_municipio_5045","0003619","31512060000","5023","__export__.sped_estado_17","Pirapora","__export__.sped_pais_30"
"__export__.sped_municipio_5046","0003620","31513050000","5025","__export__.sped_estado_17","Piraúba","__export__.sped_pais_30"
"__export__.sped_municipio_5047","0003623","31514040000","5027","__export__.sped_estado_17","Pitangui","__export__.sped_pais_30"
"__export__.sped_municipio_5048","0003625","31515030000","5029","__export__.sped_estado_17","Piumhi","__export__.sped_pais_30"
"__export__.sped_municipio_5049","0003627","31516020000","5031","__export__.sped_estado_17","Planura","__export__.sped_pais_30"
"__export__.sped_municipio_5050","0003630","31517010000","5033","__export__.sped_estado_17","Poço Fundo","__export__.sped_pais_30"
"__export__.sped_municipio_5052","0003632","31518000000","5035","__export__.sped_estado_17","Poços de Caldas","__export__.sped_pais_30"
"__export__.sped_municipio_5053","0003633","31519090000","5037","__export__.sped_estado_17","Pocrane","__export__.sped_pais_30"
"__export__.sped_municipio_5056","0003634","31520060000","5039","__export__.sped_estado_17","Pompéu","__export__.sped_pais_30"
"__export__.sped_municipio_5058","0003641","31521050000","5041","__export__.sped_estado_17","Ponte Nova","__export__.sped_pais_30"
"__export__.sped_municipio_5063","0003644","31521310000","692","__export__.sped_estado_17","Ponto Chique","__export__.sped_pais_30"
"__export__.sped_municipio_5064","0003647","31521700000","694","__export__.sped_estado_17","Ponto dos Volantes","__export__.sped_pais_30"
"__export__.sped_municipio_5066","0003648","31522040000","5043","__export__.sped_estado_17","Porteirinha","__export__.sped_pais_30"
"__export__.sped_municipio_5073","0003652","31523030000","5045","__export__.sped_estado_17","Porto Firme","__export__.sped_pais_30"
"__export__.sped_municipio_5074","0003653","31524020000","5047","__export__.sped_estado_17","Poté","__export__.sped_pais_30"
"__export__.sped_municipio_5077","0003654","31525010000","5049","__export__.sped_estado_17","Pouso Alegre","__export__.sped_pais_30"
"__export__.sped_municipio_5079","0003655","31526000000","5051","__export__.sped_estado_17","Pouso Alto","__export__.sped_pais_30"
"__export__.sped_municipio_5081","0003656","31527090000","5053","__export__.sped_estado_17","Prados","__export__.sped_pais_30"
"__export__.sped_municipio_5082","0003657","31528080000","5055","__export__.sped_estado_17","Prata","__export__.sped_pais_30"
"__export__.sped_municipio_5085","0003658","31529070000","5057","__export__.sped_estado_17","Pratápolis","__export__.sped_pais_30"
"__export__.sped_municipio_5086","0003659","31530040000","5059","__export__.sped_estado_17","Pratinha","__export__.sped_pais_30"
"__export__.sped_municipio_5087","0003660","31531030000","5061","__export__.sped_estado_17","Presidente Bernardes","__export__.sped_pais_30"
"__export__.sped_municipio_5088","0003661","31532020000","5063","__export__.sped_estado_17","Presidente Juscelino","__export__.sped_pais_30"
"__export__.sped_municipio_5089","0003662","31533010000","5065","__export__.sped_estado_17","Presidente Kubitschek","__export__.sped_pais_30"
"__export__.sped_municipio_5090","0003663","31534000000","5067","__export__.sped_estado_17","Presidente Olegário","__export__.sped_pais_30"
"__export__.sped_municipio_5094","0002661","31535090000","5069","__export__.sped_estado_17","Alto Jequitibá","__export__.sped_pais_30"
"__export__.sped_municipio_5096","0003667","31536080000","5071","__export__.sped_estado_17","Prudente de Morais","__export__.sped_pais_30"
"__export__.sped_municipio_5097","0003670","31537070000","5073","__export__.sped_estado_17","Quartel Geral","__export__.sped_pais_30"
"__export__.sped_municipio_5099","0003673","31538060000","5075","__export__.sped_estado_17","Queluzito","__export__.sped_pais_30"
"__export__.sped_municipio_5100","0003677","31539050000","5077","__export__.sped_estado_17","Raposos","__export__.sped_pais_30"
"__export__.sped_municipio_5101","0003678","31540020000","5079","__export__.sped_estado_17","Raul Soares","__export__.sped_pais_30"
"__export__.sped_municipio_5107","0003681","31541010000","5081","__export__.sped_estado_17","Recreio","__export__.sped_pais_30"
"__export__.sped_municipio_5110","0003682","31541500000","696","__export__.sped_estado_17","Reduto","__export__.sped_pais_30"
"__export__.sped_municipio_5111","0003683","31542000000","5083","__export__.sped_estado_17","Resende Costa","__export__.sped_pais_30"
"__export__.sped_municipio_5113","0003684","31543090000","5085","__export__.sped_estado_17","Resplendor","__export__.sped_pais_30"
"__export__.sped_municipio_5119","0003685","31544080000","5087","__export__.sped_estado_17","Ressaquinha","__export__.sped_pais_30"
"__export__.sped_municipio_5123","0003686","31544570000","2901","__export__.sped_estado_17","Riachinho","__export__.sped_pais_30"
"__export__.sped_municipio_5124","0003688","31545070000","5089","__export__.sped_estado_17","Riacho dos Machados","__export__.sped_pais_30"
"__export__.sped_municipio_5125","0003689","31546060000","5091","__export__.sped_estado_17","Ribeirão das Neves","__export__.sped_pais_30"
"__export__.sped_municipio_5127","0003691","31547050000","5093","__export__.sped_estado_17","Ribeirão Vermelho","__export__.sped_pais_30"
"__export__.sped_municipio_5128","0003694","31548040000","5095","__export__.sped_estado_17","Rio Acima","__export__.sped_pais_30"
"__export__.sped_municipio_5129","0003695","31549030000","5097","__export__.sped_estado_17","Rio Casca","__export__.sped_pais_30"
"__export__.sped_municipio_5131","0003698","31550090000","5099","__export__.sped_estado_17","Rio Doce","__export__.sped_pais_30"
"__export__.sped_municipio_5132","0003697","31551080000","5101","__export__.sped_estado_17","Rio do Prado","__export__.sped_pais_30"
"__export__.sped_municipio_5133","0003699","31552070000","5103","__export__.sped_estado_17","Rio Espera","__export__.sped_pais_30"
"__export__.sped_municipio_5136","0003700","31553060000","5105","__export__.sped_estado_17","Rio Manso","__export__.sped_pais_30"
"__export__.sped_municipio_5138","0003702","31554050000","5107","__export__.sped_estado_17","Rio Novo","__export__.sped_pais_30"
"__export__.sped_municipio_5139","0003703","31555040000","5109","__export__.sped_estado_17","Rio Paranaíba","__export__.sped_pais_30"
"__export__.sped_municipio_5141","0003704","31556030000","5111","__export__.sped_estado_17","Rio Pardo de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5143","0003705","31557020000","5113","__export__.sped_estado_17","Rio Piracicaba","__export__.sped_pais_30"
"__export__.sped_municipio_5146","0003706","31558010000","5115","__export__.sped_estado_17","Rio Pomba","__export__.sped_pais_30"
"__export__.sped_municipio_5147","0003708","31559000000","5117","__export__.sped_estado_17","Rio Preto","__export__.sped_pais_30"
"__export__.sped_municipio_5148","0003709","31560070000","5119","__export__.sped_estado_17","Rio Vermelho","__export__.sped_pais_30"
"__export__.sped_municipio_5150","0003710","31561060000","5121","__export__.sped_estado_17","Ritápolis","__export__.sped_pais_30"
"__export__.sped_municipio_5151","0003713","31562050000","5123","__export__.sped_estado_17","Rochedo de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5152","0003715","31563040000","5125","__export__.sped_estado_17","Rodeiro","__export__.sped_pais_30"
"__export__.sped_municipio_5153","0003717","31564030000","5127","__export__.sped_estado_17","Romaria","__export__.sped_pais_30"
"__export__.sped_municipio_5154","0003718","31564520000","698","__export__.sped_estado_17","Rosário da Limeira","__export__.sped_pais_30"
"__export__.sped_municipio_5155","0003722","31565020000","5129","__export__.sped_estado_17","Rubelita","__export__.sped_pais_30"
"__export__.sped_municipio_5156","0003723","31566010000","5131","__export__.sped_estado_17","Rubim","__export__.sped_pais_30"
"__export__.sped_municipio_5158","0003724","31567000000","5133","__export__.sped_estado_17","Sabará","__export__.sped_pais_30"
"__export__.sped_municipio_5162","0003725","31568090000","5135","__export__.sped_estado_17","Sabinópolis","__export__.sped_pais_30"
"__export__.sped_municipio_5165","0003726","31569080000","5137","__export__.sped_estado_17","Sacramento","__export__.sped_pais_30"
"__export__.sped_municipio_5167","0003727","31570050000","5139","__export__.sped_estado_17","Salinas","__export__.sped_pais_30"
"__export__.sped_municipio_5170","0003729","31571040000","5141","__export__.sped_estado_17","Salto da Divisa","__export__.sped_pais_30"
"__export__.sped_municipio_5171","0003731","31572030000","5143","__export__.sped_estado_17","Santa Bárbara","__export__.sped_pais_30"
"__export__.sped_municipio_5176","0003732","31572520000","2667","__export__.sped_estado_17","Santa Bárbara do Leste","__export__.sped_pais_30"
"__export__.sped_municipio_5177","0003733","31572780000","700","__export__.sped_estado_17","Santa Bárbara do Monte Verde","__export__.sped_pais_30"
"__export__.sped_municipio_5179","0003734","31573020000","5145","__export__.sped_estado_17","Santa Bárbara do Tugúrio","__export__.sped_pais_30"
"__export__.sped_municipio_5181","0003737","31573360000","702","__export__.sped_estado_17","Santa Cruz de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5182","0003738","31573770000","704","__export__.sped_estado_17","Santa Cruz de Salinas","__export__.sped_pais_30"
"__export__.sped_municipio_5183","0003739","31574010000","5147","__export__.sped_estado_17","Santa Cruz do Escalvado","__export__.sped_pais_30"
"__export__.sped_municipio_5186","0003743","31575000000","5149","__export__.sped_estado_17","Santa Efigênia de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5187","0003744","31576090000","5151","__export__.sped_estado_17","Santa Fé de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5188","0003746","31576580000","706","__export__.sped_estado_17","Santa Helena de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5189","0003748","31577080000","5153","__export__.sped_estado_17","Santa Juliana","__export__.sped_pais_30"
"__export__.sped_municipio_5191","0003749","31578070000","5155","__export__.sped_estado_17","Santa Luzia","__export__.sped_pais_30"
"__export__.sped_municipio_5193","0003751","31579060000","5157","__export__.sped_estado_17","Santa Margarida","__export__.sped_pais_30"
"__export__.sped_municipio_5195","0003752","31580030000","5159","__export__.sped_estado_17","Santa Maria de Itabira","__export__.sped_pais_30"
"__export__.sped_municipio_5197","0003753","31581020000","5161","__export__.sped_estado_17","Santa Maria do Salto","__export__.sped_pais_30"
"__export__.sped_municipio_5198","0003754","31582010000","5163","__export__.sped_estado_17","Santa Maria do Suaçuí","__export__.sped_pais_30"
"__export__.sped_municipio_5202","0003772","31583000000","5165","__export__.sped_estado_17","Santana da Vargem","__export__.sped_pais_30"
"__export__.sped_municipio_5203","0003774","31584090000","5167","__export__.sped_estado_17","Santana de Cataguases","__export__.sped_pais_30"
"__export__.sped_municipio_5204","0003776","31585080000","5169","__export__.sped_estado_17","Santana de Pirapama","__export__.sped_pais_30"
"__export__.sped_municipio_5206","0003781","31586070000","5171","__export__.sped_estado_17","Santana do Deserto","__export__.sped_pais_30"
"__export__.sped_municipio_5207","0003782","31587060000","5173","__export__.sped_estado_17","Santana do Garambéu","__export__.sped_pais_30"
"__export__.sped_municipio_5208","0003783","31588050000","5175","__export__.sped_estado_17","Santana do Jacaré","__export__.sped_pais_30"
"__export__.sped_municipio_5209","0003784","31589040000","5177","__export__.sped_estado_17","Santana do Manhuaçu","__export__.sped_pais_30"
"__export__.sped_municipio_5211","0003785","31589530000","2673","__export__.sped_estado_17","Santana do Paraíso","__export__.sped_pais_30"
"__export__.sped_municipio_5212","0003787","31590010000","5179","__export__.sped_estado_17","Santana do Riacho","__export__.sped_pais_30"
"__export__.sped_municipio_5214","0003789","31591000000","5181","__export__.sped_estado_17","Santana dos Montes","__export__.sped_pais_30"
"__export__.sped_municipio_5216","0003756","31592090000","5183","__export__.sped_estado_17","Santa Rita de Caldas","__export__.sped_pais_30"
"__export__.sped_municipio_5219","0003757","31593080000","5185","__export__.sped_estado_17","Santa Rita de Jacutinga","__export__.sped_pais_30"
"__export__.sped_municipio_5221","0003758","31593570000","2669","__export__.sped_estado_17","Santa Rita de Minas","__export__.sped_pais_30"
"__export__.sped_municipio_5222","0003761","31594070000","5187","__export__.sped_estado_17","Santa Rita de Ibitipoca","__export__.sped_pais_30"
"__export__.sped_municipio_5225","0003762","31595060000","5189","__export__.sped_estado_17","Santa Rita do Itueto","__export__.sped_pais_30"
"__export__.sped_municipio_5228","0003764","31596050000","5191","__export__.sped_estado_17","Santa Rita do Sapucaí","__export__.sped_pais_30"
"__export__.sped_municipio_5229","0003766","31597040000","5193","__export__.sped_estado_17","Santa Rosa da Serra","__export__.sped_pais_30"
"__export__.sped_municipio_5230","0003771","31598030000","5195","__export__.sped_estado_17","Santa Vitória","__export__.sped_pais_30"
"__export__.sped_municipio_5233","0003793","31599020000","5197","__export__.sped_estado_17","Santo Antônio do Amparo","__export__.sped_pais_30"
"__export__.sped_municipio_5235","0003794","31600090000","5199","__export__.sped_estado_17","Santo Antônio do Aventureiro","__export__.sped_pais_30"
"__export__.sped_municipio_5237","0003798","31601080000","5201","__export__.sped_estado_17","Santo Antônio do Grama","__export__.sped_pais_30"
"__export__.sped_municipio_5238","0003799","31602070000","5203","__export__.sped_estado_17","Santo Antônio do Itambé","__export__.sped_pais_30"
"__export__.sped_municipio_5239","0003800","31603060000","5205","__export__.sped_estado_17","Santo Antônio do Jacinto","__export__.sped_pais_30"
"__export__.sped_municipio_5241","0003803","31604050000","5207","__export__.sped_estado_17","Santo Antônio do Monte","__export__.sped_pais_30"
"__export__.sped_municipio_5242","0003807","31604540000","708","__export__.sped_estado_17","Santo Antônio do Retiro","__export__.sped_pais_30"
"__export__.sped_municipio_5243","0003808","31605040000","5209","__export__.sped_estado_17","Santo Antônio do Rio Abaixo","__export__.sped_pais_30"
"__export__.sped_municipio_5244","0003812","31606030000","5211","__export__.sped_estado_17","Santo Hipólito","__export__.sped_pais_30"
"__export__.sped_municipio_5247","0003813","31607020000","5213","__export__.sped_estado_17","Santos Dumont","__export__.sped_pais_30"
"__export__.sped_municipio_5252","0003816","31608010000","5215","__export__.sped_estado_17","São Bento Abade","__export__.sped_pais_30"
"__export__.sped_municipio_5253","0003818","31609000000","5217","__export__.sped_estado_17","São Brás do Suaçuí","__export__.sped_pais_30"
"__export__.sped_municipio_5254","0003823","31609590000","710","__export__.sped_estado_17","São Domingos das Dores","__export__.sped_pais_30"
