"id","codigo","ocupacao"
"__export__.hr_cbo_19677","821425","Operador de cabine de laminação (fio-máquina)"
"__export__.hr_cbo_12677","373205","Operador de cabo na produção para televisão e produtora de vídeo"
"__export__.hr_cbo_12188","318010","Operador de cad (copista)"
"__export__.hr_cbo_18603","421125","Operador de caixa"
"__export__.hr_cbo_13154","421205","Operador de caixa lotérico"
"__export__.hr_cbo_19640","813110","Operador de calandra (química, petroquímica e afins)"
"__export__.hr_cbo_15334","724505","Operador de calandra (siderurgia)"
"__export__.hr_cbo_19349","761415","Operador de calandras (tecidos)"
"__export__.hr_cbo_19597","811205","Operador de calcinação (tratamento químico e afins)"
"__export__.hr_cbo_19823","862120","Operador de caldeira"
"__export__.hr_cbo_17030","862120","Operador de caldeira a vapor"
"__export__.hr_cbo_16746","841310","Operador de caleadeira na refinação de açúcar"
"__export__.hr_cbo_19750","841456","Operador de câmaras frias"
"__export__.hr_cbo_16766","841456","Operador de câmaras frigoríficas"
"__export__.hr_cbo_11455","253305","Operador de câmbio/comércio exterior"
"__export__.hr_cbo_12627","372115","Operador de câmera"
"__export__.hr_cbo_18461","372115","Operador de câmera de televisão"
"__export__.hr_cbo_12625","372115","Operador de câmera de vídeo"
"__export__.hr_cbo_12662","373205","Operador de câmera (estúdio de tv )"
"__export__.hr_cbo_14700","711205","Operador de caminhão fora de estrada"
"__export__.hr_cbo_19000","711205","Operador de caminhão (minas e pedreiras)"
"__export__.hr_cbo_12684","373205","Operador de caracteres na produção para televisão e produtora de vídeo"
"__export__.hr_cbo_16442","811615","Operador de carboquímico"
"__export__.hr_cbo_19314","761220","Operador de cardas"
"__export__.hr_cbo_16542","821315","Operador de cardas de chapas grossas"
"__export__.hr_cbo_16299","783220","Operador de carga e descarga"
"__export__.hr_cbo_18999","711210","Operador de carregadeira"
"__export__.hr_cbo_16508","821205","Operador de carregamento de alto-forno"
"__export__.hr_cbo_12709","374210","Operador de carrinho (travelling)"
"__export__.hr_cbo_19613","811610","Operador de carro de apagamento e coque"
"__export__.hr_cbo_16546","821440","Operador de carro de aparas"
"__export__.hr_cbo_15140","722210","Operador de carro de lingotes"
"__export__.hr_cbo_11451","253305","Operador de carteiras internacionais"
"__export__.hr_cbo_17039","862140","Operador de casa de bomba"
"__export__.hr_cbo_17034","862150","Operador de casa de máquinas - exceto embarcações"
"__export__.hr_cbo_19918","992215","Operador de ceifadeira na conservação de vias permanentes"
"__export__.hr_cbo_14759","712110","Operador de célula (aparelho de flotação)"
"__export__.hr_cbo_16386","811115","Operador de central de britagem (tratamentos químicos e afins)"
"__export__.hr_cbo_19046","715415","Operador de central de concreto"
"__export__.hr_cbo_18467","373110","Operador de central de rádio"
"__export__.hr_cbo_17077","862505","Operador de central de refrigeração"
"__export__.hr_cbo_19818","861105","Operador de central hidrelétrica"
"__export__.hr_cbo_19816","861115","Operador de central termoelétrica"
"__export__.hr_cbo_17017","861120","Operador de central termonuclear"
"__export__.hr_cbo_13504","516310","Operador de centrífuga de roupas"
"__export__.hr_cbo_16410","811305","Operador de centrífuga (tratamentos químicos e afins)"
"__export__.hr_cbo_19604","811305","Operador de centrifugadora (tratamentos químicos e afins)"
"__export__.hr_cbo_19654","821105","Operador de centro de controle"
"__export__.hr_cbo_16509","821205","Operador de centro de controle de alto-forno"
"__export__.hr_cbo_16501","821105","Operador de centro de controle de sinterização e pátios"
"__export__.hr_cbo_16505","821105","Operador de centro de controle e equipamentos da sinterização"
"__export__.hr_cbo_16504","821105","Operador de centro de controle e matéria-prima para sinterizar"
"__export__.hr_cbo_18374","342410","Operador de centro de controle (ferrovia e metrô)"
"__export__.hr_cbo_12177","317205","Operador de centro de processamento de dados"
"__export__.hr_cbo_19119","721405","Operador de centro de usinagem com comando numérico"
"__export__.hr_cbo_19500","773505","Operador de centro de usinagem de madeira (cnc)"
"__export__.hr_cbo_13210","422205","Operador de centro telefônico"
"__export__.hr_cbo_16626","823250","Operador de cerâmica (fundição de vidro)"
"__export__.hr_cbo_19350","761420","Operador de chamuscadeira de tecidos"
"__export__.hr_cbo_15744","761420","Operador de chamuscadeira/desengomagem de tecidos"
"__export__.hr_cbo_13547","517330","Operador de circuito interno de tv"
"__export__.hr_cbo_16070","773125","Operador de circular automática (madeira)"
"__export__.hr_cbo_13168","421310","Operador de cobrança"
"__export__.hr_cbo_18582","413230","Operador de cobrança bancária"
"__export__.hr_cbo_15195","723215","Operador de cobreamento"
"__export__.hr_cbo_18973","642005","Operador de colhedor florestal"
"__export__.hr_cbo_18970","641005","Operador de colheitadeira"
"__export__.hr_cbo_14758","712110","Operador de coluna de flotação"
"__export__.hr_cbo_19027","715110","Operador de compactadora de solos"
"__export__.hr_cbo_14712","711315","Operador de compressor - na extração de petróleo e gás"
"__export__.hr_cbo_19822","862130","Operador de compressor de ar"
"__export__.hr_cbo_17079","862505","Operador de compressor de refrigeração"
"__export__.hr_cbo_18250","317205","Operador de computador (inclusive microcomputador)"
"__export__.hr_cbo_19592","811120","Operador de concentração"
"__export__.hr_cbo_14747","712130","Operador de cone de separação (minas)"
"__export__.hr_cbo_19315","761225","Operador de conicaleira"
"__export__.hr_cbo_16844","842110","Operador de conjunto de secador de fumo"
"__export__.hr_cbo_16535","821245","Operador de conservação de canais"
"__export__.hr_cbo_12644","373105","Operador de console (rádio)"
"__export__.hr_cbo_16436","811635","Operador de controle de produção de carboquímico"
"__export__.hr_cbo_12678","373205","Operador de controle geral de equipamentos na produção para televisão e produtora de  vídeo"
"__export__.hr_cbo_12664","373210","Operador de controle mestre na exibição de televisão"
"__export__.hr_cbo_12642","373110","Operador de controle mestre (rádio)"
"__export__.hr_cbo_16445","811635","Operador de controle térmico"
"__export__.hr_cbo_17058","862310","Operador de co-processamento de resíduos"
"__export__.hr_cbo_19722","832110","Operador de cortadeira de papel"
"__export__.hr_cbo_15951","766320","Operador de corta-riscadeira  de papel"
"__export__.hr_cbo_16752","841310","Operador de cozedor a vácuo na refinação de açúcar"
"__export__.hr_cbo_19740","841305","Operador de cristalização na refinação de açucar"
"__export__.hr_cbo_16846","842110","Operador de debulhador de fumo"
"__export__.hr_cbo_16753","841310","Operador de decantador na refinação de açúcar"
"__export__.hr_cbo_16565","821420","Operador de desbobinadeira da linha de decapagem"
"__export__.hr_cbo_16566","821420","Operador de desbobinadeiras de tiras a quente e a frio"
"__export__.hr_cbo_14435","632125","Operador de descascador de madeira"
"__export__.hr_cbo_15336","724515","Operador de desempenadeira (conformação de metais)"
"__export__.hr_cbo_19494","773305","Operador de desempenadeira na usinagem convencional de madeira"
"__export__.hr_cbo_19662","821250","Operador de desgaseificação"
"__export__.hr_cbo_14673","711115","Operador de desintegrador de pedras"
"__export__.hr_cbo_14674","711115","Operador de desmineralizadora"
"__export__.hr_cbo_16785","841505","Operador de desnatadeira (fabricação de laticínios e afins)"
"__export__.hr_cbo_16532","821235","Operador de dessulfurador de gusa"
"__export__.hr_cbo_16437","811615","Operador de destilação de amônia"
"__export__.hr_cbo_16439","811615","Operador de destilação de enxofre"
"__export__.hr_cbo_19615","811615","Operador de destilação e subprodutos de coque"
"__export__.hr_cbo_16424","811410","Operador de destilação (produtos químicos)"
"__export__.hr_cbo_19715","831115","Operador de digestor de pasta para fabricação de papel"
"__export__.hr_cbo_15947","766310","Operador de dobradeira na indústria gráfica"
"__export__.hr_cbo_19532","782210","Operador de docagem"
"__export__.hr_cbo_19527","782105","Operador de draga"
"__export__.hr_cbo_17028","861205","Operador de eclusa"
"__export__.hr_cbo_12358","324110","Operador de eletrocardiógrafo"
"__export__.hr_cbo_12368","324105","Operador de eletroencefalógrafo"
"__export__.hr_cbo_15059","721205","Operador de eletroerosão a fio"
"__export__.hr_cbo_15030","721205","Operador de eletroerosão por penetração"
"__export__.hr_cbo_15070","721325","Operador de eletropolimento"
"__export__.hr_cbo_13384","514105","Operador de elevador"
"__export__.hr_cbo_16337","784110","Operador de embalagem, a máquina"
"__export__.hr_cbo_12640","373115","Operador de emissora de rádio (equipamentos móveis)"
"__export__.hr_cbo_19531","782220","Operador de empilhadeira"
"__export__.hr_cbo_16179","782220","Operador de empilhadeira elétrica"
"__export__.hr_cbo_19622","811620","Operador de enfornamento e desenfornamento de coque"
"__export__.hr_cbo_13983","621005","Operador de engenho"
"__export__.hr_cbo_19326","761348","Operador de engomadeira de urdume"
"__export__.hr_cbo_10446","201215","Operador de ensaios na metrologia"
"__export__.hr_cbo_19493","773310","Operador de entalhadeira (usinagem de madeira)"
"__export__.hr_cbo_16754","841310","Operador de enxofreira na refinação de açúcar"
"__export__.hr_cbo_15762","762205","Operador de enxugador (couros)"
"__export__.hr_cbo_17042","862130","Operador de equipamento de compressor de ar"
"__export__.hr_cbo_19609","811425","Operador de equipamento de destilação de álcool"
"__export__.hr_cbo_16170","782105","Operador de equipamento de dragagem"
"__export__.hr_cbo_14793","715115","Operador de equipamento de escavadeira"
"__export__.hr_cbo_14762","712110","Operador de equipamento de flotação"
"__export__.hr_cbo_14805","715130","Operador de equipamento de motoniveladora"
"__export__.hr_cbo_19157","723305","Operador de equipamento de secagem de pintura"
"__export__.hr_cbo_19145","723115","Operador de equipamento para resfriamento"
"__export__.hr_cbo_16839","842135","Operador de equipamentos (cigarros)"
"__export__.hr_cbo_16408","811305","Operador de equipamentos de centrifugar"
"__export__.hr_cbo_13048","412110","Operador de equipamentos de entrada de dados"
"__export__.hr_cbo_16402","811335","Operador de equipamentos de parafinar"
"__export__.hr_cbo_14756","712115","Operador de equipamentos de precipitação"
"__export__.hr_cbo_19139","722325","Operador de equipamentos de preparação de areia"
"__export__.hr_cbo_19741","841310","Operador de equipamentos de refinação de açúcar (processo contínuo)"
"__export__.hr_cbo_16416","811315","Operador de equipamentos de secagem (mineração)"
"__export__.hr_cbo_12641","373115","Operador de equipamentos de transmissão (móveis)"
"__export__.hr_cbo_17315","954125","Operador de equipamentos elétricos"
"__export__.hr_cbo_16413","811310","Operador de equipamentos (exploração de petróleo)"
"__export__.hr_cbo_16393","811330","Operador de equipamentos (filtro-prensa para tratamentos químicos)"
"__export__.hr_cbo_14655","711130","Operador de equipamentos pesados e móveis - na mineração"
"__export__.hr_cbo_15397","725510","Operador de equipe de montagem (veiculos automotores)"
"__export__.hr_cbo_15911","766150","Operador de escâner (pré-impressão gráfica)"
"__export__.hr_cbo_19028","715115","Operador de escavadeira"
"__export__.hr_cbo_19676","821430","Operador de escória e sucata"
"__export__.hr_cbo_19294","752420","Operador de esmaltadeira"
"__export__.hr_cbo_16562","821450","Operador de esmeril e serra de disco, no acabamento de metal"
"__export__.hr_cbo_16563","821450","Operador de esmeril fixo, no rebarbamento de metal"
"__export__.hr_cbo_16561","821450","Operador de esmeril, no rebarbamento de metal"
"__export__.hr_cbo_16564","821450","Operador de esmerilador de trilhos, no acabamento de metais"
"__export__.hr_cbo_19293","752425","Operador de espelhamento"
"__export__.hr_cbo_19017","712125","Operador de espessador"
"__export__.hr_cbo_19327","761351","Operador de espuladeira"
"__export__.hr_cbo_15348","724610","Operador de espulagem"
"__export__.hr_cbo_19821","862140","Operador de estação de bombeamento"
"__export__.hr_cbo_19828","862205","Operador de estação de captação, tratamento e distribuição de água"
"__export__.hr_cbo_16400","811330","Operador de estação de filtragem (filtro-prensa)"
"__export__.hr_cbo_16388","811110","Operador de estação de mistura (tratamentos químicos e afins)"
"__export__.hr_cbo_17062","862305","Operador de estação de tratamento de água"
"__export__.hr_cbo_19829","862305","Operador de estação de tratamento de água e efluentes"
"__export__.hr_cbo_17068","862305","Operador de estação de tratamento de esgoto"
"__export__.hr_cbo_17066","862305","Operador de estação de tratamento de esgotos e resíduos industriais"
"__export__.hr_cbo_17065","862305","Operador de estação de tratamento de resíduos industriais"
"__export__.hr_cbo_17069","862305","Operador de estação elevatória"
"__export__.hr_cbo_15173","722410","Operador de esticadeira (metal sem costura)"
"__export__.hr_cbo_12633","373120","Operador de estúdio de gravação de áudio"
"__export__.hr_cbo_12703","374105","Operador de estúdio (gravação de áudio)"
"__export__.hr_cbo_12647","373105","Operador de estúdio (rádio)"
"__export__.hr_cbo_15218","723320","Operador de estufa de pintura"
"__export__.hr_cbo_16824","841735","Operador de estufa de secagem de malte"
"__export__.hr_cbo_14584","641010","Operador de estufas mecânicas"
"__export__.hr_cbo_19610","811430","Operador de evaporador na destilação"
"__export__.hr_cbo_16751","841305","Operador de evaporador para concentração do xarope na refinação de açúcar"
"__export__.hr_cbo_19621","811625","Operador de exaustor (coqueria)"
"__export__.hr_cbo_19603","811310","Operador de exploração de petróleo"
"__export__.hr_cbo_12683","373205","Operador de externa em operação de equipamentos de produção para televisão e produtoras de vídeo"
"__export__.hr_cbo_18466","373115","Operador de externa (rádio)"
"__export__.hr_cbo_19763","841620","Operador de extração de café solúvel"
"__export__.hr_cbo_16769","841448","Operador de extração de oleos e gorduras vegetais"
"__export__.hr_cbo_14714","711315","Operador de extração (petróleo)"
"__export__.hr_cbo_15957","766310","Operador de extrusora (arte gráfica)"
"__export__.hr_cbo_16447","811775","Operador de extrusora de borracha e plástico"
"__export__.hr_cbo_19644","813115","Operador de extrusora (química, petroquímica e afins)"
"__export__.hr_cbo_16608","823210","Operador de extrusora (vidro)"
"__export__.hr_cbo_16741","841210","Operador de fábrica de  refino de sal"
"__export__.hr_cbo_16762","841468","Operador de fábrica de rações"
"__export__.hr_cbo_16382","811130","Operador de fabricação de tintas"
"__export__.hr_cbo_16384","811125","Operador de fabricação de tintas e vernizes"
"__export__.hr_cbo_19316","761230","Operador de filatório"
"__export__.hr_cbo_16406","811335","Operador de filtragem de parafina"
"__export__.hr_cbo_16415","811310","Operador de filtragem (exploração de petróleo)"
"__export__.hr_cbo_16395","811320","Operador de filtragem (filtro de tambor rotativo)"
"__export__.hr_cbo_16417","811315","Operador de filtragem (mineração)"
"__export__.hr_cbo_16803","841710","Operador de filtro (cerveja)"
"__export__.hr_cbo_19602","811315","Operador de filtro de secagem (mineração)"
"__export__.hr_cbo_19601","811320","Operador de filtro de tambor rotativo (tratamentos químicos e afins)"
"__export__.hr_cbo_16760","841310","Operador de filtro na refinação de açúcar"
"__export__.hr_cbo_16398","811320","Operador de filtro rotativo"
"__export__.hr_cbo_19600","811325","Operador de filtro-esteira (mineração)"
"__export__.hr_cbo_16401","811330","Operador de filtro-prensa"
"__export__.hr_cbo_19598","811330","Operador de filtro-prensa (tratamentos químicos e afins)"
"__export__.hr_cbo_19599","811335","Operador de filtros de parafina (tratamentos químicos e afins)"
"__export__.hr_cbo_16107","773415","Operador de fingirjoint"
"__export__.hr_cbo_14766","712110","Operador de flotação"
"__export__.hr_cbo_16756","841310","Operador de flotador na refinação de açúcar"
"__export__.hr_cbo_15124","722105","Operador de forja"
"__export__.hr_cbo_16523","821210","Operador de forno (conversor a oxigênio)"
"__export__.hr_cbo_16588","822105","Operador de forno cubilô"
"__export__.hr_cbo_16390","811205","Operador de forno de calcinação"
"__export__.hr_cbo_16634","823315","Operador de forno de cerâmica (materiais de construção)"
"__export__.hr_cbo_16581","822125","Operador de forno de espera"
"__export__.hr_cbo_19830","862310","Operador de forno de incineração no tratamento de água, efluentes e resíduos industriais"
"__export__.hr_cbo_16512","821215","Operador de forno de indução elétrica"
"__export__.hr_cbo_16603","823220","Operador de forno de recozimento (vidro)"
"__export__.hr_cbo_16826","841735","Operador de forno de secagem (malte)"
"__export__.hr_cbo_16503","821110","Operador de forno de sinterizar"
"__export__.hr_cbo_16580","822120","Operador de forno de tratamento térmico"
"__export__.hr_cbo_19144","723120","Operador de forno de tratamento térmico de metais"
"__export__.hr_cbo_16510","821215","Operador de forno de tratamento térmico elétrico"
"__export__.hr_cbo_16511","821215","Operador de forno elétrico"
"__export__.hr_cbo_19775","841805","Operador de forno (fabricação de pães, biscoitos e similares)"
"__export__.hr_cbo_16604","823215","Operador de forno (fundição de vidro)"
"__export__.hr_cbo_16579","822115","Operador de forno metalúrgico"
"__export__.hr_cbo_16515","821220","Operador de forno (refino de metais não-ferrosos)"
"__export__.hr_cbo_18734","516605","Operador de forno (serviços funerários)"
"__export__.hr_cbo_16389","811205","Operador de forno termoelétrico para elétrodos de grafite"
"__export__.hr_cbo_16575","822110","Operador de forno-poço"
"__export__.hr_cbo_15897","766145","Operador de fotocomposição"
"__export__.hr_cbo_19120","721410","Operador de fresadora com comando numérico"
"__export__.hr_cbo_19487","773315","Operador de fresadora (usinagem de madeira)"
"__export__.hr_cbo_15760","762205","Operador de fulão"
"__export__.hr_cbo_15042","721215","Operador de furadeiras"
"__export__.hr_cbo_15190","723215","Operador de galvanização"
"__export__.hr_cbo_17071","862405","Operador de gás"
"__export__.hr_cbo_17052","862115","Operador de gaseificação de carvão"
"__export__.hr_cbo_16820","841725","Operador de germinação"
"__export__.hr_cbo_17074","862405","Operador de glp"
"__export__.hr_cbo_14668","711110","Operador de granitadeira"
"__export__.hr_cbo_18468","373120","Operador de gravação de rádio"
"__export__.hr_cbo_12702","374105","Operador de gravação (trilha sonora para filmes)"
"__export__.hr_cbo_12635","373120","Operador de gravadora (rádio)"
"__export__.hr_cbo_12710","374210","Operador de grua"
"__export__.hr_cbo_16173","782115","Operador de grua (móvel)"
"__export__.hr_cbo_19435","766320","Operador de guilhotina (corte de papel)"
"__export__.hr_cbo_16182","782205","Operador de guincho"
"__export__.hr_cbo_19526","782110","Operador de guindaste (fixo)"
"__export__.hr_cbo_16169","782110","Operador de guindaste fixo sobre vagões de plataformas flutuantes"
"__export__.hr_cbo_19525","782115","Operador de guindaste móvel"
"__export__.hr_cbo_14879","715710","Operador de gunite"
"__export__.hr_cbo_17016","861105","Operador de hidrelétrica e subestações"
"__export__.hr_cbo_16770","841444","Operador de hidrogenação"
"__export__.hr_cbo_17057","862205","Operador de hidrogenação e cloroficação da água"
"__export__.hr_cbo_19351","761425","Operador de impermeabilizador de tecidos"
"__export__.hr_cbo_14588","641015","Operador de implementos agrícolas"
"__export__.hr_cbo_15922","766210","Operador de impressão de valores"
"__export__.hr_cbo_15931","766225","Operador de impressora de rotogravura"
"__export__.hr_cbo_15923","766215","Operador de impressora ofsete"
"__export__.hr_cbo_15941","766250","Operador de impressora platina"
"__export__.hr_cbo_17060","862310","Operador de incinerador"
"__export__.hr_cbo_18904","623315","Operador de incubadora"
"__export__.hr_cbo_16084","773120","Operador de industrialização de madeiras"
"__export__.hr_cbo_16449","811770","Operador de injetora de plástico"
"__export__.hr_cbo_16521","821205","Operador de inspeção de alto-forno"
"__export__.hr_cbo_18543","391215","Operador de inspeção de qualidade"
"__export__.hr_cbo_19834","862515","Operador de instalação de ar-condicionado"
"__export__.hr_cbo_14761","712110","Operador de instalação de beneficiamento"
"__export__.hr_cbo_19831","862405","Operador de instalação de extração, processamento, envasamento e distribuição de gases"
"__export__.hr_cbo_17059","862310","Operador de instalação de incineração de resíduos"
"__export__.hr_cbo_17015","861105","Operador de instalação de produção de energia elétrica"
"__export__.hr_cbo_19832","862505","Operador de instalação de refrigeração"
"__export__.hr_cbo_17070","862405","Operador de instalação de transferência de gases"
"__export__.hr_cbo_17055","862205","Operador de instalação de tratamento de água"
"__export__.hr_cbo_16771","841444","Operador de instalação para produção de resfriamento de banha"
"__export__.hr_cbo_19675","821435","Operador de jato abrasivo"
"__export__.hr_cbo_14748","712130","Operador de jato de água - em minas"
"__export__.hr_cbo_16567","821435","Operador de jato de areia"
"__export__.hr_cbo_16568","821435","Operador de jato de granalha"
"__export__.hr_cbo_14708","711230","Operador de jet flame"
"__export__.hr_cbo_19018","712130","Operador de jig (minas)"
"__export__.hr_cbo_19192","724605","Operador de laços de cabos de aço"
"__export__.hr_cbo_16537","821305","Operador de laminação"
"__export__.hr_cbo_19317","761235","Operador de laminadeira e reunideira"
"__export__.hr_cbo_19671","821305","Operador de laminador"
"__export__.hr_cbo_19670","821310","Operador de laminador de barras a frio"
"__export__.hr_cbo_19669","821315","Operador de laminador de barras a quente"
"__export__.hr_cbo_16536","821305","Operador de laminador de encruamento"
"__export__.hr_cbo_19668","821320","Operador de laminador de metais não-ferrosos"
"__export__.hr_cbo_16543","821305","Operador de laminador de placas"
"__export__.hr_cbo_16541","821315","Operador de laminador de tiras a quente"
"__export__.hr_cbo_19667","821325","Operador de laminador de tubos"
"__export__.hr_cbo_13628","519935","Operador de lavador de veículos"
"__export__.hr_cbo_13496","516315","Operador de lavadora de tapetes"
"__export__.hr_cbo_19714","831120","Operador de lavagem e depuração de pasta para fabricação de papel"
"__export__.hr_cbo_16539","821315","Operador de leito de chapas grossas"
"__export__.hr_cbo_15132","722230","Operador de lingotamento"
"__export__.hr_cbo_15138","722210","Operador de lingoteira contínua"
"__export__.hr_cbo_15130","722235","Operador de lingoteiras"
"__export__.hr_cbo_15205","723205","Operador de linha de decapagem"
"__export__.hr_cbo_19231","731175","Operador de linha de montagem (aparelhos elétricos)"
"__export__.hr_cbo_19232","731180","Operador de linha de montagem (aparelhos eletrônicos)"
"__export__.hr_cbo_16837","842135","Operador de linha de produção de preparação de matéria prima para produção de cigarros"
"__export__.hr_cbo_16113","773415","Operador de lixadeira na usinagem de madeira"
"__export__.hr_cbo_19492","773320","Operador de lixadeira (usinagem de madeira)"
"__export__.hr_cbo_16246","782610","Operador de locomotiva"
"__export__.hr_cbo_16242","782615","Operador de locomotiva (transporte metropolitano)"
"__export__.hr_cbo_15285","724320","Operador de maçarico"
"__export__.hr_cbo_15270","724310","Operador de maçarico de corte"
"__export__.hr_cbo_19324","761240","Operador de maçaroqueira"
"__export__.hr_cbo_15730","761327","Operador de malhas, a  máquina"
"__export__.hr_cbo_19121","721415","Operador de mandriladora com comando numérico"
"__export__.hr_cbo_16280","783110","Operador de manobras (auxiliar de ferrovias)"
"__export__.hr_cbo_16478","813125","Operador de manufaturado (química, petroquímica e afins)"
"__export__.hr_cbo_17314","954125","Operador de manutenção eletromecânica"
"__export__.hr_cbo_16176","782220","Operador de máquina  empilhadeira"
"__export__.hr_cbo_16774","841428","Operador de máquina - na industrialização do pescado"
"__export__.hr_cbo_14671","711110","Operador de máquina a fio diamantado"
"__export__.hr_cbo_16332","784110","Operador de máquina a vácuo"
"__export__.hr_cbo_14586","641015","Operador de máquina agrícola"
"__export__.hr_cbo_19498","773405","Operador de máquina bordatriz"
"__export__.hr_cbo_19129","722220","Operador de máquina centrifugadora de fundição"
"__export__.hr_cbo_15610","752420","Operador de máquina cerâmica (pintor)"
"__export__.hr_cbo_15720","761330","Operador de máquina circular de malharia"
"__export__.hr_cbo_18590","415130","Operador de máquina copiadora (exceto operador de gráfica rápida)"
"__export__.hr_cbo_18998","711215","Operador de máquina cortadora (minas e pedreiras)"
"__export__.hr_cbo_19029","715120","Operador de máquina de abrir valas"
"__export__.hr_cbo_12008","311725","Operador de máquina de alvejar (couros)"
"__export__.hr_cbo_15820","764210","Operador de máquina de apontar bico"
"__export__.hr_cbo_16477","813125","Operador de máquina de arame"
"__export__.hr_cbo_15150","722325","Operador de máquina de areia para fundição"
"__export__.hr_cbo_15791","763310","Operador de máquina de bordar"
"__export__.hr_cbo_15171","722405","Operador de máquina de cablear"
"__export__.hr_cbo_16701","833105","Operador de máquina de cartonagem"
"__export__.hr_cbo_16851","842125","Operador de máquina de cigarros"
"__export__.hr_cbo_19191","724505","Operador de máquina de cilindrar chapas"
"__export__.hr_cbo_17041","862130","Operador de máquina de compressão de ar"
"__export__.hr_cbo_16108","773415","Operador de máquina de confeccionar palitos"
"__export__.hr_cbo_19341","761354","Operador de máquina de cordoalha"
"__export__.hr_cbo_16698","833115","Operador de máquina de cortar, colar e dobrar celofane e similar"
"__export__.hr_cbo_16697","833110","Operador de máquina de cortar, colar e dobrar papel"
"__export__.hr_cbo_19727","833120","Operador de máquina de cortar e dobrar papelão"
"__export__.hr_cbo_16646","828110","Operador de máquina de cortar tijolos e telhas"
"__export__.hr_cbo_16547","821440","Operador de máquina de corte a gás"
"__export__.hr_cbo_15777","763110","Operador de máquina de corte de roupas"
"__export__.hr_cbo_15544","752210","Operador de máquina de corte (vidros)"
"__export__.hr_cbo_19497","773410","Operador de máquina de cortina dŽágua (produção de móveis)"
"__export__.hr_cbo_19391","763320","Operador de máquina de costura de acabamento"
"__export__.hr_cbo_15342","724510","Operador de máquina de curvar metais"
"__export__.hr_cbo_14772","712205","Operador de máquina de desdobramento de mármores"
"__export__.hr_cbo_16083","773120","Operador de máquina de desdobrar madeira"
"__export__.hr_cbo_19190","724510","Operador de máquina de dobrar chapas"
"__export__.hr_cbo_19112","721205","Operador de máquina de eletroerosão"
"__export__.hr_cbo_16338","784110","Operador de máquina de embalar"
"__export__.hr_cbo_16339","784110","Operador de máquina de embrulhar"
"__export__.hr_cbo_16330","784110","Operador de máquina de empacotar"
"__export__.hr_cbo_16853","842125","Operador de máquina de encarteiramento (cigarros)"
"__export__.hr_cbo_15852","765205","Operador de máquina de encher colchões"
"__export__.hr_cbo_16141","776415","Operador de máquina de encher escovas, pincéis e vassouras"
"__export__.hr_cbo_15776","763115","Operador de máquina de enfestar"
"__export__.hr_cbo_16354","784120","Operador de máquina de engarrafamento"
"__export__.hr_cbo_16331","784110","Operador de máquina de enlatar"
"__export__.hr_cbo_19567","784120","Operador de máquina de envasar líquidos"
"__export__.hr_cbo_16929","848515","Operador de máquina de escarnar"
"__export__.hr_cbo_13040","412105","Operador de máquina de escrever"
"__export__.hr_cbo_15606","752420","Operador de máquina de esmaltação cerâmica"
"__export__.hr_cbo_16623","823245","Operador de máquina de esticar varetas ou tubos de vidro"
"__export__.hr_cbo_15532","752110","Operador de máquina de estirar vidro"
"__export__.hr_cbo_19568","784115","Operador de máquina de etiquetar"
"__export__.hr_cbo_18997","711220","Operador de máquina de extração contínua (minas de carvão)"
"__export__.hr_cbo_19634","811815","Operador de máquina de fabricação de cosméticos"
"__export__.hr_cbo_19633","811820","Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros)"
"__export__.hr_cbo_19788","842210","Operador de máquina de fabricar charutos e cigarrilhas"
"__export__.hr_cbo_16854","842125","Operador de máquina de fabricar cigarros"
"__export__.hr_cbo_17078","862505","Operador de máquina de fabricar gelo"
"__export__.hr_cbo_15157","722310","Operador de máquina de fabricar machos (ar comprimido)"
"__export__.hr_cbo_16691","832125","Operador de máquina de fabricar papel"
"__export__.hr_cbo_19721","832115","Operador de máquina de fabricar papel  (fase úmida)"
"__export__.hr_cbo_19724","832125","Operador de máquina de fabricar papel e papelão"
"__export__.hr_cbo_19720","832120","Operador de máquina de fabricar papel (fase seca)"
"__export__.hr_cbo_16397","811320","Operador de máquina de filtro rotativo (tratamentos químicos)"
"__export__.hr_cbo_16852","842125","Operador de máquina de filtros (cigarros)"
"__export__.hr_cbo_19130","722225","Operador de máquina de fundir sob pressão"
"__export__.hr_cbo_16544","821315","Operador de máquina de laminação (a quente)"
"__export__.hr_cbo_16786","841505","Operador de máquina de laticínios"
"__export__.hr_cbo_15700","761110","Operador de máquina de lavanderia de lã"
"__export__.hr_cbo_19352","761430","Operador de máquina de lavar fios e tecidos"
"__export__.hr_cbo_13500","516310","Operador de máquina de lavar roupas, em geral"
"__export__.hr_cbo_15158","722310","Operador de máquina de machos"
"__export__.hr_cbo_16879","848215","Operador de máquina de manteiga"
"__export__.hr_cbo_19140","722330","Operador de máquina de moldar automatizada"
"__export__.hr_cbo_15129","722205","Operador de máquina de moldar lingoteira"
"__export__.hr_cbo_16627","823250","Operador de máquina de moldar vidro"
"__export__.hr_cbo_16877","848205","Operador de máquina de pasteurizar"
"__export__.hr_cbo_14706","711225","Operador de máquina de perfurar (minas e pedreiras)"
"__export__.hr_cbo_15231","723330","Operador de máquina de pintar contínua"
"__export__.hr_cbo_19779","842135","Operador de máquina de preparação de matéria prima para produção de cigarros"
